Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Segment,Region,State,City,Category,Sub_Category,Quantity,Discount,Sales,Profit
181,ORD-2022-04060,2022-01-31,2022-02-03,Standard Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Labels,10,0.15,3389.23,307.67
182,ORD-2022-05575,2022-01-31,2022-02-03,Second Class,Corporate,East,Assam,Guwahati,Electronics,Accessories,11,0.1,122349.23,-1076.13
183,ORD-2022-01392,2022-01-31,2022-02-06,Standard Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Kitchen,12,0.0,75668.58,2976.58
184,ORD-2022-02635,2022-01-31,2022-02-03,Standard Class,Small Business,South,Karnataka,Bengaluru,Furniture,Tables,4,0.0,66297.34,5436.21
185,ORD-2022-04951,2022-02-01,2022-02-06,Second Class,Corporate,East,West Bengal,Kolkata,Electronics,Laptops,2,0.1,1871.3,120.53
186,ORD-2022-00726,2022-02-01,2022-02-03,First Class,Small Business,South,Kerala,Kochi,Clothing,Women,2,0.15,3465.42,464.23
187,ORD-2022-03496,2022-02-02,2022-02-09,Second Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Footwear,1,0.0,2964.37,996.35
188,ORD-2022-04634,2022-02-02,2022-02-07,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Women,12,0.15,19535.22,3814.56
189,ORD-2022-02395,2022-02-02,2022-02-04,First Class,Corporate,South,Tamil Nadu,Chennai,Clothing,Kids,12,0.1,12937.43,2134.59
190,ORD-2022-00140,2022-02-02,2022-02-04,Same Day,Corporate,South,Karnataka,Bengaluru,Electronics,Cameras,4,0.0,9713.76,254.0
191,ORD-2022-01403,2022-02-02,2022-02-09,Standard Class,Consumer,North,Chandigarh,Chandigarh,Electronics,Accessories,3,0.1,60225.52,7295.85
192,ORD-2022-03787,2022-02-03,2022-02-09,First Class,Corporate,North,Delhi,Delhi,Office Supplies,Labels,2,0.0,2824.78,562.08
193,ORD-2022-04630,2022-02-03,2022-02-07,Same Day,Consumer,West,Maharashtra,Pune,Home Appliances,Cleaning,12,0.0,134424.24,14184.35
194,ORD-2022-05381,2022-02-03,2022-02-07,Standard Class,Corporate,North,Chandigarh,Chandigarh,Home Appliances,Cooling,4,0.15,6729.44,-203.13
195,ORD-2022-02974,2022-02-04,2022-02-09,Second Class,Consumer,South,Kerala,Kochi,Clothing,Men,6,0.0,19471.68,6605.51
196,ORD-2022-04238,2022-02-04,2022-02-08,Second Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Cleaning,1,0.05,5094.01,174.02
197,ORD-2022-02011,2022-02-04,2022-02-06,Standard Class,Consumer,South,Kerala,Kochi,Electronics,Laptops,7,0.2,132498.32,-12779.94
198,ORD-2022-02647,2022-02-04,2022-02-07,Second Class,Small Business,South,Kerala,Kochi,Clothing,Kids,6,0.1,1891.95,279.57
199,ORD-2022-04297,2022-02-04,2022-02-09,Standard Class,Consumer,East,Odisha,Bhubaneswar,Home Appliances,Kitchen,10,0.05,8090.28,-67.19
200,ORD-2022-00762,2022-02-04,2022-02-07,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Electronics,Accessories,11,0.2,187679.07,1373.92
201,ORD-2022-03947,2022-02-04,2022-02-08,Standard Class,Corporate,South,Kerala,Kochi,Home Appliances,Cooling,5,0.1,40185.07,2501.83
202,ORD-2022-04588,2022-02-04,2022-02-09,First Class,Consumer,South,Karnataka,Bengaluru,Home Appliances,Cleaning,11,0.05,91015.76,10024.01
203,ORD-2022-04200,2022-02-04,2022-02-05,First Class,Consumer,North,Chandigarh,Chandigarh,Clothing,Women,7,0.05,8829.26,2024.29
204,ORD-2022-05059,2022-02-04,2022-02-11,Standard Class,Consumer,West,Maharashtra,Nagpur,Home Appliances,Kitchen,4,0.2,38367.25,-1086.21
205,ORD-2022-01768,2022-02-04,2022-02-09,Second Class,Small Business,East,Odisha,Bhubaneswar,Furniture,Storage,11,0.1,57821.97,-4657.74
206,ORD-2022-01058,2022-02-05,2022-02-12,Second Class,Corporate,East,Bihar,Patna,Clothing,Women,5,0.0,17914.73,5201.79
207,ORD-2022-00425,2022-02-05,2022-02-09,Standard Class,Consumer,North,Rajasthan,Jaipur,Office Supplies,Stationery,6,0.15,6297.0,905.02
208,ORD-2022-02461,2022-02-05,2022-02-07,Standard Class,Small Business,West,Maharashtra,Nagpur,Home Appliances,Lighting,11,0.0,118935.49,10056.87
209,ORD-2022-03128,2022-02-05,2022-02-12,Same Day,Corporate,East,Assam,Guwahati,Clothing,Kids,5,0.0,6611.09,1977.36
210,ORD-2022-02976,2022-02-05,2022-02-09,Standard Class,Consumer,East,Odisha,Bhubaneswar,Electronics,Accessories,3,0.0,42151.53,4482.61
211,ORD-2022-00247,2022-02-06,2022-02-07,Same Day,Consumer,West,Maharashtra,Mumbai,Home Appliances,Lighting,7,0.1,47173.88,70.92
212,ORD-2022-05883,2022-02-06,2022-02-13,Standard Class,Corporate,East,Assam,Guwahati,Clothing,Footwear,10,0.15,14925.71,2766.3
213,ORD-2022-04215,2022-02-06,2022-02-10,Second Class,Consumer,South,Tamil Nadu,Chennai,Furniture,Storage,1,0.05,14365.15,-607.22
214,ORD-2022-03640,2022-02-06,2022-02-13,Second Class,Consumer,West,Gujarat,Ahmedabad,Electronics,Cameras,2,0.0,49339.84,6289.27
215,ORD-2022-04992,2022-02-06,2022-02-07,Standard Class,Corporate,East,West Bengal,Kolkata,Electronics,Laptops,12,0.05,193347.97,22427.08
216,ORD-2022-05120,2022-02-06,2022-02-13,Standard Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Cooling,4,0.0,5164.54,666.28
217,ORD-2022-00436,2022-02-06,2022-02-13,Second Class,Consumer,South,Telangana,Hyderabad,Clothing,Footwear,1,0.05,1867.16,372.4
218,ORD-2022-03528,2022-02-07,2022-02-09,Standard Class,Corporate,West,Maharashtra,Nagpur,Clothing,Footwear,2,0.05,7596.73,2423.92
219,ORD-2022-03959,2022-02-07,2022-02-14,Same Day,Small Business,East,Odisha,Bhubaneswar,Electronics,Laptops,7,0.0,162608.53,27157.25
220,ORD-2022-02619,2022-02-07,2022-02-10,Second Class,Consumer,North,Delhi,Delhi,Clothing,Kids,12,0.05,35502.29,7897.02
221,ORD-2022-02670,2022-02-07,2022-02-08,Standard Class,Corporate,East,West Bengal,Kolkata,Furniture,Chairs,12,0.1,72376.87,-2349.51
222,ORD-2022-04407,2022-02-07,2022-02-13,Standard Class,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,8,0.1,79718.26,-6131.41
223,ORD-2022-03578,2022-02-07,2022-02-10,Standard Class,Corporate,South,Tamil Nadu,Chennai,Electronics,Laptops,1,0.05,2592.05,95.14
224,ORD-2022-02510,2022-02-07,2022-02-09,Standard Class,Corporate,East,West Bengal,Kolkata,Furniture,Tables,7,0.2,73380.53,-14628.22
225,ORD-2022-03030,2022-02-07,2022-02-08,Standard Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Accessories,7,0.05,43794.89,3375.12
226,ORD-2022-05162,2022-02-07,2022-02-11,First Class,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Stationery,6,0.0,5264.8,292.31
227,ORD-2022-04875,2022-02-07,2022-02-12,Standard Class,Small Business,North,Rajasthan,Jaipur,Clothing,Kids,10,0.0,15214.36,2792.13
228,ORD-2022-05310,2022-02-08,2022-02-12,Same Day,Consumer,West,Maharashtra,Pune,Home Appliances,Cleaning,9,0.0,42841.89,911.48
229,ORD-2022-05027,2022-02-08,2022-02-14,First Class,Corporate,West,Maharashtra,Mumbai,Home Appliances,Lighting,1,0.15,6902.35,-392.87
230,ORD-2022-00355,2022-02-08,2022-02-10,Second Class,Corporate,West,Maharashtra,Mumbai,Clothing,Kids,10,0.0,16083.03,3519.92
231,ORD-2022-00278,2022-02-08,2022-02-14,Standard Class,Consumer,North,Chandigarh,Chandigarh,Furniture,Tables,12,0.15,60812.78,-7967.27
232,ORD-2022-01459,2022-02-09,2022-02-10,Standard Class,Small Business,South,Karnataka,Bengaluru,Clothing,Women,5,0.05,9327.44,2540.66
233,ORD-2022-01194,2022-02-09,2022-02-11,Same Day,Consumer,North,Delhi,Delhi,Office Supplies,Labels,6,0.0,4173.11,831.23
234,ORD-2022-05754,2022-02-09,2022-02-14,Standard Class,Consumer,West,Maharashtra,Mumbai,Clothing,Kids,12,0.05,9410.92,1069.47
235,ORD-2022-01348,2022-02-10,2022-02-11,Standard Class,Consumer,East,Assam,Guwahati,Office Supplies,Stationery,12,0.0,15196.26,3587.22
236,ORD-2022-00225,2022-02-11,2022-02-18,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Women,11,0.0,27766.48,5322.39
237,ORD-2022-02527,2022-02-11,2022-02-14,Same Day,Consumer,South,Kerala,Kochi,Electronics,Mobiles,1,0.0,24104.91,3018.07
238,ORD-2022-05741,2022-02-11,2022-02-13,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Storage,3,0.1,13594.57,-675.63
239,ORD-2022-05072,2022-02-12,2022-02-17,Standard Class,Consumer,West,Maharashtra,Pune,Office Supplies,Labels,2,0.1,265.53,31.02
240,ORD-2022-03964,2022-02-12,2022-02-18,Standard Class,Consumer,North,Rajasthan,Jaipur,Home Appliances,Kitchen,12,0.0,89592.08,11300.28
241,ORD-2022-02871,2022-02-12,2022-02-15,Standard Class,Consumer,South,Kerala,Kochi,Clothing,Footwear,7,0.05,5571.76,873.44
242,ORD-2022-00051,2022-02-12,2022-02-19,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Kids,11,0.05,9908.75,2124.88
243,ORD-2022-01858,2022-02-13,2022-02-15,Standard Class,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Binders,11,0.0,12546.7,2070.17
244,ORD-2022-01022,2022-02-13,2022-02-19,Standard Class,Consumer,East,Bihar,Patna,Clothing,Women,5,0.15,1985.84,219.59
245,ORD-2022-02067,2022-02-13,2022-02-17,First Class,Consumer,North,Delhi,Delhi,Electronics,Cameras,1,0.1,18377.97,-1770.33
246,ORD-2022-01344,2022-02-13,2022-02-19,First Class,Consumer,West,Maharashtra,Pune,Clothing,Men,7,0.15,19151.23,4145.07
247,ORD-2022-01455,2022-02-14,2022-02-21,Second Class,Corporate,West,Maharashtra,Nagpur,Electronics,Accessories,11,0.0,178316.33,23882.01
248,ORD-2022-03776,2022-02-14,2022-02-20,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Clothing,Footwear,12,0.0,23553.49,5848.16
249,ORD-2022-04535,2022-02-14,2022-02-21,Standard Class,Small Business,East,Assam,Guwahati,Electronics,Mobiles,3,0.15,46897.57,3261.61
250,ORD-2022-02422,2022-02-14,2022-02-17,First Class,Corporate,East,Assam,Guwahati,Electronics,Laptops,1,0.05,12510.7,1816.25
251,ORD-2022-03522,2022-02-14,2022-02-17,Second Class,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,4,0.1,1364.04,-26.73
252,ORD-2022-01419,2022-02-14,2022-02-16,First Class,Small Business,East,West Bengal,Kolkata,Office Supplies,Labels,1,0.0,1387.43,376.98
253,ORD-2022-01143,2022-02-14,2022-02-16,First Class,Consumer,East,Bihar,Patna,Office Supplies,Stationery,6,0.0,2928.17,500.71
254,ORD-2022-01342,2022-02-14,2022-02-19,First Class,Corporate,East,Bihar,Patna,Office Supplies,Paper,7,0.2,4301.81,344.93
255,ORD-2022-04766,2022-02-15,2022-02-16,Standard Class,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,6,0.15,19385.24,387.18
256,ORD-2022-02205,2022-02-15,2022-02-19,Standard Class,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Labels,3,0.2,1297.53,29.34
257,ORD-2022-01141,2022-02-15,2022-02-20,Standard Class,Corporate,West,Maharashtra,Nagpur,Electronics,Cameras,2,0.3,4141.48,-281.02
258,ORD-2022-01806,2022-02-15,2022-02-22,Second Class,Consumer,East,Bihar,Patna,Clothing,Men,8,0.0,19052.27,2380.62
259,ORD-2022-03709,2022-02-16,2022-02-17,Second Class,Small Business,West,Maharashtra,Pune,Electronics,Cameras,2,0.0,23196.47,2909.86
260,ORD-2022-00793,2022-02-16,2022-02-22,Same Day,Corporate,East,Odisha,Bhubaneswar,Electronics,Cameras,10,0.0,221810.02,25795.34
261,ORD-2022-01113,2022-02-16,2022-02-23,Standard Class,Consumer,North,Chandigarh,Chandigarh,Clothing,Kids,9,0.1,12534.55,2785.23
262,ORD-2022-01942,2022-02-16,2022-02-21,Second Class,Consumer,South,Tamil Nadu,Chennai,Electronics,Laptops,5,0.0,20664.94,1580.89
263,ORD-2022-02088,2022-02-16,2022-02-22,Standard Class,Consumer,North,Delhi,Delhi,Clothing,Kids,8,0.05,10984.32,2044.55
264,ORD-2022-03089,2022-02-16,2022-02-21,Same Day,Small Business,South,Tamil Nadu,Chennai,Clothing,Footwear,2,0.1,7176.24,379.87
265,ORD-2022-00817,2022-02-17,2022-02-19,First Class,Consumer,East,Odisha,Bhubaneswar,Clothing,Kids,2,0.0,6505.92,1535.55
266,ORD-2022-04244,2022-02-17,2022-02-20,Standard Class,Corporate,South,Telangana,Hyderabad,Clothing,Kids,12,0.1,41662.88,8829.25
267,ORD-2022-05201,2022-02-17,2022-02-22,Standard Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Men,10,0.0,20118.54,4026.8
268,ORD-2022-03628,2022-02-17,2022-02-24,Same Day,Corporate,North,Uttar Pradesh,Lucknow,Electronics,Laptops,12,0.0,9778.02,1426.04
269,ORD-2022-03482,2022-02-18,2022-02-22,Standard Class,Consumer,East,Bihar,Patna,Clothing,Footwear,3,0.05,7982.77,309.83
270,ORD-2022-02141,2022-02-18,2022-02-23,Same Day,Corporate,East,West Bengal,Kolkata,Office Supplies,Paper,11,0.0,7446.03,1413.89
271,ORD-2022-02758,2022-02-18,2022-02-20,Second Class,Consumer,South,Karnataka,Bengaluru,Furniture,Chairs,8,0.0,59103.34,-3871.09
272,ORD-2022-00194,2022-02-18,2022-02-20,Same Day,Consumer,West,Maharashtra,Pune,Clothing,Women,9,0.1,30931.18,2946.37
273,ORD-2022-04732,2022-02-18,2022-02-25,Standard Class,Corporate,North,Uttar Pradesh,Lucknow,Home Appliances,Lighting,8,0.05,35507.32,1846.64
274,ORD-2022-00634,2022-02-18,2022-02-23,First Class,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Stationery,7,0.0,729.69,112.65
275,ORD-2022-05820,2022-02-19,2022-02-24,First Class,Corporate,West,Maharashtra,Mumbai,Furniture,Bookcases,5,0.05,14340.91,-873.57
276,ORD-2022-02693,2022-02-19,2022-02-26,Standard Class,Corporate,South,Kerala,Kochi,Clothing,Footwear,8,0.05,3241.87,624.52
277,ORD-2022-03196,2022-02-19,2022-02-22,Standard Class,Consumer,South,Telangana,Hyderabad,Electronics,Laptops,6,0.1,31406.11,-1972.32
278,ORD-2022-04758,2022-02-19,2022-02-20,Standard Class,Small Business,North,Uttar Pradesh,Lucknow,Electronics,Accessories,3,0.05,54196.71,8230.12
279,ORD-2022-02607,2022-02-19,2022-02-22,Standard Class,Consumer,South,Kerala,Kochi,Office Supplies,Binders,2,0.15,1092.56,75.08
280,ORD-2022-03682,2022-02-20,2022-02-26,Same Day,Corporate,North,Delhi,Delhi,Home Appliances,Cooling,6,0.0,34182.76,1927.5
281,ORD-2022-01846,2022-02-20,2022-02-27,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Laptops,4,0.0,59341.1,2275.11
282,ORD-2022-05199,2022-02-20,2022-02-26,Standard Class,Consumer,North,Rajasthan,Jaipur,Clothing,Women,1,0.1,3482.75,415.19
283,ORD-2022-03079,2022-02-20,2022-02-25,Standard Class,Corporate,South,Tamil Nadu,Chennai,Furniture,Chairs,8,0.05,99044.26,-3066.26
284,ORD-2022-05243,2022-02-20,2022-02-21,Same Day,Small Business,West,Maharashtra,Nagpur,Clothing,Kids,9,0.0,5805.89,1538.86
285,ORD-2022-02390,2022-02-21,2022-02-24,Standard Class,Corporate,North,Chandigarh,Chandigarh,Home Appliances,Cooling,11,0.0,89068.58,12657.98
286,ORD-2022-01126,2022-02-21,2022-02-28,Second Class,Small Business,West,Maharashtra,Nagpur,Office Supplies,Binders,2,0.0,1806.69,200.94
287,ORD-2022-05092,2022-02-21,2022-02-27,Second Class,Consumer,North,Rajasthan,Jaipur,Furniture,Tables,3,0.05,44808.94,-3913.9
288,ORD-2022-01233,2022-02-21,2022-02-27,Standard Class,Corporate,West,Maharashtra,Mumbai,Electronics,Laptops,9,0.05,91863.9,6403.2
289,ORD-2022-01613,2022-02-21,2022-02-27,Same Day,Consumer,South,Karnataka,Bengaluru,Furniture,Storage,4,0.1,39711.86,-675.63
290,ORD-2022-05259,2022-02-21,2022-02-24,Standard Class,Corporate,South,Tamil Nadu,Chennai,Furniture,Storage,8,0.0,24493.25,-2880.9
291,ORD-2022-01761,2022-02-21,2022-02-24,Standard Class,Consumer,North,Chandigarh,Chandigarh,Office Supplies,Labels,3,0.05,1883.32,477.23
292,ORD-2022-00514,2022-02-21,2022-02-27,Second Class,Consumer,East,West Bengal,Kolkata,Furniture,Storage,4,0.0,33280.72,-2477.88
293,ORD-2022-00228,2022-02-22,2022-02-28,Second Class,Corporate,South,Karnataka,Bengaluru,Clothing,Footwear,8,0.1,12503.64,1317.07
294,ORD-2022-03634,2022-02-22,2022-02-27,First Class,Corporate,West,Gujarat,Ahmedabad,Electronics,Accessories,7,0.1,55071.34,5212.57
295,ORD-2022-00913,2022-02-22,2022-02-28,Standard Class,Corporate,East,Assam,Guwahati,Furniture,Storage,7,0.0,54915.23,-276.61
296,ORD-2022-03976,2022-02-22,2022-02-26,Standard Class,Corporate,North,Chandigarh,Chandigarh,Office Supplies,Binders,12,0.0,15252.03,2920.68
297,ORD-2022-01484,2022-02-22,2022-02-26,Standard Class,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Stationery,12,0.2,2271.1,127.23
298,ORD-2022-05107,2022-02-22,2022-02-28,Second Class,Corporate,North,Delhi,Delhi,Home Appliances,Lighting,7,0.2,20791.02,-1700.67
299,ORD-2022-00823,2022-02-22,2022-02-26,Same Day,Consumer,South,Telangana,Hyderabad,Electronics,Cameras,12,0.15,219007.79,35683.79
300,ORD-2022-03887,2022-02-23,2022-02-25,Standard Class,Corporate,West,Gujarat,Ahmedabad,Electronics,Laptops,3,0.3,47712.77,-8672.64
301,ORD-2022-05452,2022-02-23,2022-02-24,Standard Class,Corporate,North,Chandigarh,Chandigarh,Clothing,Kids,3,0.05,912.89,184.09
302,ORD-2022-04696,2022-02-23,2022-03-01,First Class,Corporate,East,Odisha,Bhubaneswar,Furniture,Bookcases,8,0.3,49966.4,-9088.48
303,ORD-2022-02175,2022-02-24,2022-02-28,Same Day,Consumer,South,Telangana,Hyderabad,Furniture,Storage,7,0.2,40693.41,-6922.3
304,ORD-2022-03071,2022-02-24,2022-03-02,Second Class,Consumer,West,Maharashtra,Nagpur,Electronics,Accessories,1,0.05,8571.06,-9.94
305,ORD-2022-01839,2022-02-24,2022-02-26,Standard Class,Consumer,West,Maharashtra,Mumbai,Office Supplies,Labels,1,0.0,1365.95,243.15
306,ORD-2022-05401,2022-02-24,2022-03-01,Second Class,Consumer,East,West Bengal,Kolkata,Home Appliances,Kitchen,2,0.0,11862.19,103.61
307,ORD-2022-00543,2022-02-24,2022-02-25,Standard Class,Consumer,East,Assam,Guwahati,Office Supplies,Binders,11,0.0,6629.43,1404.04
308,ORD-2022-05857,2022-02-25,2022-02-28,First Class,Small Business,North,Chandigarh,Chandigarh,Furniture,Chairs,4,0.1,30473.13,-6198.67
309,ORD-2022-03633,2022-02-25,2022-03-03,First Class,Consumer,South,Karnataka,Bengaluru,Office Supplies,Stationery,7,0.0,960.86,159.35
310,ORD-2022-03118,2022-02-25,2022-03-01,Second Class,Corporate,South,Tamil Nadu,Chennai,Clothing,Footwear,12,0.1,26439.35,3295.73
311,ORD-2022-01705,2022-02-25,2022-02-28,Standard Class,Corporate,West,Maharashtra,Pune,Clothing,Footwear,3,0.15,4935.94,837.08
312,ORD-2022-00775,2022-02-25,2022-02-27,First Class,Consumer,West,Maharashtra,Nagpur,Office Supplies,Binders,10,0.05,5465.41,1051.05
313,ORD-2022-02769,2022-02-25,2022-03-02,Standard Class,Consumer,South,Karnataka,Bengaluru,Clothing,Footwear,12,0.0,3856.09,728.86
314,ORD-2022-05236,2022-02-25,2022-02-28,Standard Class,Consumer,West,Maharashtra,Nagpur,Clothing,Footwear,11,0.0,4007.77,1379.05
315,ORD-2022-01452,2022-02-25,2022-03-01,Standard Class,Corporate,South,Kerala,Kochi,Furniture,Bookcases,8,0.2,79274.55,-1416.41
316,ORD-2022-01577,2022-02-26,2022-02-27,Standard Class,Consumer,South,Tamil Nadu,Chennai,Clothing,Men,11,0.05,7537.85,739.4
317,ORD-2022-02372,2022-02-26,2022-02-27,Second Class,Small Business,North,Chandigarh,Chandigarh,Clothing,Women,7,0.1,15540.73,2130.68
318,ORD-2022-03147,2022-02-26,2022-03-05,Second Class,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,6,0.05,93823.17,-8205.54
319,ORD-2022-00945,2022-02-26,2022-02-28,First Class,Small Business,West,Maharashtra,Mumbai,Clothing,Men,11,0.2,29872.29,6894.47
320,ORD-2022-00858,2022-02-26,2022-03-04,Same Day,Corporate,East,West Bengal,Kolkata,Home Appliances,Cooling,10,0.05,29006.61,2415.81
321,ORD-2022-04459,2022-02-26,2022-02-27,Standard Class,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Labels,5,0.1,2445.44,90.26
322,ORD-2022-03195,2022-02-27,2022-03-01,First Class,Corporate,West,Maharashtra,Pune,Home Appliances,Kitchen,5,0.2,10455.55,-1172.09
323,ORD-2022-03606,2022-02-27,2022-03-04,First Class,Corporate,South,Telangana,Hyderabad,Home Appliances,Kitchen,5,0.05,47936.12,361.73
324,ORD-2022-05112,2022-02-27,2022-03-02,Standard Class,Small Business,East,Odisha,Bhubaneswar,Electronics,Accessories,12,0.0,102480.74,25862.34
325,ORD-2022-04196,2022-02-28,2022-03-02,Standard Class,Consumer,North,Uttar Pradesh,Lucknow,Office Supplies,Binders,9,0.05,3210.26,402.08
326,ORD-2022-05407,2022-02-28,2022-03-02,Same Day,Consumer,East,Bihar,Patna,Office Supplies,Stationery,9,0.0,1693.86,149.24
327,ORD-2022-05006,2022-02-28,2022-03-02,Second Class,Consumer,East,West Bengal,Kolkata,Electronics,Cameras,11,0.0,59393.0,1398.47
328,ORD-2022-00771,2022-02-28,2022-03-02,Standard Class,Small Business,South,Karnataka,Bengaluru,Office Supplies,Binders,9,0.3,5767.24,417.92
329,ORD-2022-04429,2022-02-28,2022-03-04,First Class,Consumer,South,Kerala,Kochi,Electronics,Cameras,4,0.0,36526.31,3877.23
330,ORD-2022-03631,2022-02-28,2022-03-03,Second Class,Consumer,South,Telangana,Hyderabad,Furniture,Storage,10,0.05,95112.17,-876.32
331,ORD-2022-02050,2022-02-28,2022-03-01,First Class,Corporate,East,Bihar,Patna,Home Appliances,Cooling,4,0.0,31744.92,2835.18
332,ORD-2022-03926,2022-03-01,2022-03-06,Standard Class,Consumer,West,Maharashtra,Pune,Electronics,Cameras,9,0.15,170397.36,820.77
333,ORD-2022-02460,2022-03-01,2022-03-08,Second Class,Consumer,West,Maharashtra,Mumbai,Home Appliances,Lighting,4,0.0,54508.48,5904.37
334,ORD-2022-01272,2022-03-01,2022-03-03,Standard Class,Corporate,South,Tamil Nadu,Chennai,Clothing,Kids,5,0.0,4620.64,1185.42
335,ORD-2022-01152,2022-03-01,2022-03-05,First Class,Corporate,East,Bihar,Patna,Home Appliances,Cleaning,3,0.0,17806.93,-876.16
336,ORD-2022-04646,2022-03-01,2022-03-04,Second Class,Consumer,East,Odisha,Bhubaneswar,Home Appliances,Cooling,7,0.0,82783.92,14650.93
337,ORD-2022-04624,2022-03-01,2022-03-07,Standard Class,Consumer,East,West Bengal,Kolkata,Clothing,Kids,6,0.0,21655.23,5766.96
338,ORD-2022-00361,2022-03-01,2022-03-05,Standard Class,Consumer,South,Karnataka,Bengaluru,Furniture,Storage,11,0.2,80725.64,-7171.6
339,ORD-2022-00398,2022-03-01,2022-03-05,Standard Class,Small Business,West,Maharashtra,Mumbai,Electronics,Mobiles,9,0.0,38974.77,7063.49
340,ORD-2022-05168,2022-03-01,2022-03-07,Second Class,Consumer,North,Delhi,Delhi,Clothing,Men,4,0.2,13083.79,1451.82
341,ORD-2022-05838,2022-03-01,2022-03-04,Second Class,Consumer,North,Delhi,Delhi,Electronics,Mobiles,3,0.05,47536.12,7684.91
342,ORD-2022-00792,2022-03-01,2022-03-06,Standard Class,Small Business,North,Rajasthan,Jaipur,Office Supplies,Labels,4,0.2,5753.93,532.02
343,ORD-2022-03638,2022-03-02,2022-03-06,First Class,Small Business,South,Kerala,Kochi,Office Supplies,Stationery,9,0.15,3963.23,504.14
